user,text 
hotlist99,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ToqKjr9XS9
XavierOnassis1,RT @DCelesteSpencer: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
tilLuvWersOut,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Z8V3r7eFew
Lou_B,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
liberalpuppy,@SpeakerMcCarthy Seem like really weak threats…
XavierOnassis1,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
DesertCatsPlay,@SpeakerMcCarthy CLOSE THE BORDER.
RossFeingold,@SpeakerMcCarthy to visit #Taiwan amid Taiwan's presidential and legislative election campaign?   (Re-do of 2019 wh… https://t.co/YEsS3VurW5
mysteryman72274,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/wsMwoJPuMj
buffy11112,RT @jtfdenver: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChri…
DPJones77,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/3OXZqSPj4H
XavierOnassis1,RT @KeeblrD: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChrisS…
DesertCatsPlay,@SpeakerMcCarthy HOW ABOUT CLOSING THE BORDER?
DaleBWinter1,@SpeakerMcCarthy Don't have a very good track record on following the truth.
Barderl,RT @AJHodIII: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChris…
NowtConspiraci1,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/PJGzuLPra4
KrankyKoala16,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/dGd0MLB9lG
Barderl,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
nvenice,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/jHJ7gkcO3e
Jersey_OG,@SpeakerMcCarthy @RepMichaelGuest You probably had no choice since he probably said I want this or not voting for y… https://t.co/FjZpP08bw2
mookiesmom258,RT @GrandmaMuses: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepC…
JTBSpeaks,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/030wU6O8EM
RogerTh90055670,"@SpeakerMcCarthy sir, do not cave to Minority leader Jeffries push to seat Rep. Schiff and Swalwell on any committe… https://t.co/eGjq7vs297"
BCTruth,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/W5MtOBmBIm
mookiesmom258,RT @GeorgiaDeeMick: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
Raymond77342603,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/3subdH5yiC
CherylWWatkins,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/dIUogUqX3g
mookiesmom258,RT @nkanow: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChrisSt…
TpParmer,@SpeakerMcCarthy Always. Tell the LA police chief that
Mjwalsh13,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/rhSXMfjKrQ
Barderl,RT @DCelesteSpencer: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
hotlist99,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/coHbgYdXV0
Barderl,RT @demandjusticexo: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
kev_toronto,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/xZV4auhMos
Lauwomanator,"@SpeakerMcCarthy TO deny Dem Reps a seat on committees, based on personal GOP vendettas? Is to deny the needs of th… https://t.co/DFiV5ff12K"
Lou_B,RT @IamVyv: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChrisSt…
Barderl,RT @demandjusticexo: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
pm_last,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/rLPyQ4VW7Z
sierasunflower,"@SpeakerMcCarthy ""I will never leave that woman."" You are the weakest human being I have ever witnessed in my entire life."
paul_sailer,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/llFVHEGGQT
MyGirlsGotMiles,@SpeakerMcCarthy  How many mass shootings must there be before leadership takes assault weapons off the street. Fou… https://t.co/MI3IlENAdV
DianneD52325718,"@SpeakerMcCarthy You have reversed yourself so much you don't know the truth, Kevin"
NitaChisley,RT @PresidntTicTac: @SpeakerMcCarthy https://t.co/VkZf5nXxFR
CgcCastle,@SpeakerMcCarthy You just keep getting worse...
Barderl,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/f1eSGZ9823
cindy_kockelman,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/XlEn3ahUIg
108sqmiles,@SpeakerMcCarthy https://t.co/5b9Khz4hOd
mchuntley,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/qOLF5dFctG
NinerCat4Life,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/sxSWl8CN7E
108sqmiles,@SpeakerMcCarthy https://t.co/P7m2AOx1Uf
108sqmiles,@SpeakerMcCarthy https://t.co/ijV62rp8FI
lady_lenox,RT @SuzieQ2412874__: @SpeakerMcCarthy https://t.co/NCONOjCJHi
ClarissaLValdez,@SpeakerMcCarthy https://t.co/yResCYADti
KittyMitchell7,"@SpeakerMcCarthy Out to destroy public schools this week are we? School ""choice"" is a discount for rich people send… https://t.co/dEWrtk2wMb"
DonTrumpTwin,RT @kdander222: @SpeakerMcCarthy 23 January 2023  Since you're bringing up the subject of education.  A good first start is following your…
RGrhm,@SpeakerMcCarthy https://t.co/vL4yv0A3Gu
AllPatriot1,@SpeakerMcCarthy Can you look into closing the FBI? Americans can no longer trust that organization. Latest news- F… https://t.co/Wo7qazc4NK
108sqmiles,@SpeakerMcCarthy https://t.co/U5JMkOkmxe
janicebilly,RT @caringguy1957: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
IaskedMymom1,RT @satariilovesme: @SpeakerMcCarthy https://t.co/06e3b4zLp9
justheather_and,@SpeakerMcCarthy please do not give in to @RepAdamSchiff or @RepJeffries   Stand your ground!! https://t.co/Q3IlT2yFmm
kev_toronto,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/GPPbz3XrTf
pamswart,@SpeakerMcCarthy Children deserve a full and truthful education not a republican censored education!
ventura574,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/24IazqgEbF
arlene_bilby,"@SpeakerMcCarthy @RepMichaelGuest Proud huh? Do tell, is your wife proud of you being so cosy with Marge?"
AndrewAchengdc,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/VlPGpJLnyk
JeffOdien,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/csrWisKIDB
dkxkee,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/029dzWMEsD
martingonz20,@SpeakerMcCarthy Lying is a feature of the G.O.P.
13Printmaster,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/LYEwnJT0Fw
IAmLisaWAtson,"@SpeakerMcCarthy  and @RepMTG  are having an affair, folks.... https://t.co/Uokl6yw7XF"
NitaChisley,@SpeakerMcCarthy https://t.co/PYvDjKmf95
Blackjackny,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/4hnhYV0Cxt
phyllisa99998,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/KfzhL0n7Ek
XavierOnassis1,RT @BobMoriartyABQ: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
DungaGin,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/uN1dSrbNVw
bluewave_elaine,@SpeakerMcCarthy https://t.co/A4mR7k7FOp
ed_resist775,RT @Kodi4momma: @SpeakerMcCarthy Fine but keep your religion out of my school! I’m a taxpayer! Separation of church and state. You collect…
twisted257,RT @1GOPWIZARD: @SpeakerMcCarthy #McCarthyBrainTrust  #GOPClownShowContinues https://t.co/Ne8cjMT0mW
matt07462178,"@SpeakerMcCarthy @SpeakerMcCarthy,  You will never win if you keep bringing a “knife to a gun fight”. The pendulum… https://t.co/Sh206pbysY"
caoderlin,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/3vABVEUl9j
MG_rmeol,"@SpeakerMcCarthy Children won’t be able to reach their full potential if they’re gunned down, but do go on with you… https://t.co/cBfu80kxCm"
wajobumusic,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/9VRaU4Cp8f
MsConnieLou,@SpeakerMcCarthy As of right now NO school is about education.
KevinNolder,"@SpeakerMcCarthy This includes the best possible opportunities for a child with special needs, correct?"
cvyuklb,RT @kdander222: @SpeakerMcCarthy 23 January 2023  Since you're bringing up the subject of education.  A good first start is following your…
jazziknits,RT @Fuzzy_Fuzzbutt: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
conservativewho,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/3UN65w6Zij
GailGW13,RT @satariilovesme: @SpeakerMcCarthy https://t.co/06e3b4zLp9
cvyuklb,RT @dlowther715: @SpeakerMcCarthy Kevin McCarthy (R-Invertebrate) $400 haircut on a $2 head. https://t.co/PKoQlVsVEp
KrazyKate0000,"@SpeakerMcCarthy You're a traitor to your Country, shame on you! #BackDemocrats💙"
cvyuklb,RT @satariilovesme: @SpeakerMcCarthy https://t.co/G3Ao1hKln5
jessecox1953,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/PXTYbN8sD0
JayBravo__,@SpeakerMcCarthy you’re a disgrace. https://t.co/Hkm6ANtYhI
Imajica79,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/iMxxSqiPYJ
13Printmaster,@SpeakerMcCarthy You mean 40% of the American people
GregL2515,"@SpeakerMcCarthy What a motherhood, meaningless statement."
cvyuklb,RT @queentrucker: @SpeakerMcCarthy 1) A bill is sent to the President for review. A bill becomes law if signed by the President or if not s…
angiekins38,RT @TruthJustis4USA: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
Mr_Beekeeper,@SpeakerMcCarthy So you want to defund public education.
cvyuklb,RT @satariilovesme: @SpeakerMcCarthy https://t.co/NcnR4mQvEu
ashlandman,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/fJPRD8fDy9
deb_omo_budd,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ymM16QkgET
NickiDewar1,@SpeakerMcCarthy Yep!  The Rittenhouse parents know best how to groom a double murderer: https://t.co/396QqHPZHK
108sqmiles,@SpeakerMcCarthy https://t.co/aq3gHQu1Xc
DGKelly12,@SpeakerMcCarthy Truth and facts. https://t.co/u5oalppkD7
DianeKinyon,@SpeakerMcCarthy “Get your foot off our throats”
WriterWa,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/hMg9ZxYiIp
TravanderBurse,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/FFqpIw9PUG
ForcadeLauri,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/HRhwDDoPPr
mundo01,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Efrq7qXza6
cvyuklb,RT @SuzieQ2412874__: @SpeakerMcCarthy https://t.co/NCONOjCJHi
cvyuklb,RT @1GOPWIZARD: @SpeakerMcCarthy #McCarthyBrainTrust  #GOPClownShowContinues https://t.co/Ne8cjMT0mW
HandsomeRandall,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/vHQAksUsRi
PeterMolinaro,@SpeakerMcCarthy https://t.co/V54skClkBg
cvyuklb,RT @SherryBath: @SpeakerMcCarthy #WeakerSpeaker #GOPDomesticTerrorists https://t.co/6mfkMD6Yt0
ValerieCS159,RT @MadeInTheUSANJ: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
rosecortes,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/zqUoFEwiZa
cvyuklb,RT @traceyleighb: @SpeakerMcCarthy Your actions are that of a weak and pathetic man https://t.co/SPWfHacCZq
TravisFlem76,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/QX12CGWNjN
cvyuklb,RT @BostonInSouth: @SpeakerMcCarthy https://t.co/Fh8PjcuUiK
cvyuklb,RT @Kodi4momma: @SpeakerMcCarthy Fine but keep your religion out of my school! I’m a taxpayer! Separation of church and state. You collect…
SOONR77,RT @Penny9569: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChri…
NOFTN2002,@SpeakerMcCarthy thank you!
rosecortes,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/eggxjpTZ5S
JouleHB72716,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/OnuSGUOOl9
12cbro1,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/tjtDmV8VQv
Shollislife,RT @MadeInTheUSANJ: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
cvyuklb,RT @aberdeen40b: @SpeakerMcCarthy https://t.co/WgRpDTLisr
Sheri64167657,RT @WeAreAllBack: @SpeakerMcCarthy This is great news. We need to start closing off all the ways to cheat. https://t.co/vlY7LgT1ij
SpunkybonB,"@SpeakerMcCarthy Your turn to be a target as you have done with Swallwell and Schiff.  You are an incompetent, impo… https://t.co/kON8WAZ2Fy"
GailGW13,@SpeakerMcCarthy This is BS!  Make all schools good!
rosecortes,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/CUf0WflYAG
cvyuklb,"RT @jals2010: @SpeakerMcCarthy As Speaker in Name Only (SINO), Kevin McCarthyism believes in empowering the NRA so that parents remain terr…"
PAPERMAN24061,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/h2bH6LNkV4
barbseem,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/aQ9hafJoM4
surfbro26,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/pv32lZbyA5
Mrmike993,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ZZdniPTUAx
cvyuklb,"RT @Wisewonders: @SpeakerMcCarthy School Choice doesNOT work that, it runs on a lottery. I lived in FL for 21 yrs bringing my children up o…"
GTCurtis7,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/X6hEf4uauH
barbara13616641,@SpeakerMcCarthy Trump needed to be impeached and before McCarthy went to Mar a largo to kiss his ring he said as m… https://t.co/9QixRDdVS8
rosecortes,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/IxXV890OeK
EightySix45,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ESowSGY89f
idew2,RT @politicsusa46: @SpeakerMcCarthy @RepMichaelGuest After defunding the Office of Congressional Ethics Kev?   Transparent you are my frien…
PeterMolinaro,@SpeakerMcCarthy https://t.co/HZbYeFc9Uf
peripheriquepar,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/DCOgvgmNms
saveroplanet,@SpeakerMcCarthy You're not behaving as a leader of a civilized country. Only cowards hide by washing their hands of important decisions.
feelsyoung,RT @MenchacaTina: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepC…
maree0321,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ypVc6cZ3bR
Spartacus693,@SpeakerMcCarthy Just do it!!!!
Cynthia42617276,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ej5jNGnbSk
